84	-	Swept Away (2017 re-release)	KL	$1,752	-	1	-	$1,752	$6,848	-	7
85	94	Hubble 3D	WB	$1,736	+32.9%	4	-	$434	$51,842,212	-	376
86	79	Graduation	IFC	$1,599	-49.7%	4	-4	$400	$170,136	-	8
87	-	Seven Beauties (2017 re-release)	KL	$1,572	-	1	-	$1,572	$9,817	-	7
88	99	Alive and Kicking	Magn.	$1,207	+34.1%	4	+1	$302	$54,633	-	8
89	100	Song to Song	BG	$672	-22.1%	3	-	$224	$442,554	-	11
90	102	After the Storm	FM	$645	-22.5%	3	+1	$215	$252,210	-	11
91	108	The Transfiguration	Strand	$616	+238.5%	1	-1	$616	$19,453	-	8
92	91	The Red Turtle	SPC	$601	-62.4%	1	-4	$601	$921,279	-	19
93	93	Soul on a String	FM	$575	-57.6%	2	-	$288	$2,028	-	2
94	-	Panique (2017 re-release)	Rialto	$500	-	2	+1	$250	$41,353	-	19
95	-	Suntan	Strand	$444	-	1	-	$444	$6,643	-	8
96	104	Glory (2017)	FM	$382	-44.8%	1	-	$382	$17,259	-	7
97	-	Space Station 3-D (IMAX)	Imax	$344	-	4	-	$86	$93,283,620	-	768
98	-	Behind the White Glasses	KL	$336	-	1	-	$336	$2,007	-	6
99	92	Burden	Magn.	$305	-79.4%	1	-2	$305	$18,334	-	4
100	83	Radio Dreams	Mats.	$261	-90.4%	1	-	$261	$3,936	-	0
101	109	The Void	Scre.	$170	-0.6%	1	-	$170	$150,795	-	8
102	-	Who's Crazy? (2017 re-release)	KL	$149	-	1	-	$149	$3,348	-	10
103	110	A Woman, a Part	Strand	$54	-5.3%	1	-	$54	$23,406	-	10
