52	50	The Handmaiden	Magn.	$15,203	+20.1%	16	+2	$950	$1,880,285	-	11
53	52	The Magnificent Seven (2016)	Sony	$10,434	+96.5%	23	-	$454	$93,423,063	$90	15
54	-	A Man Called Ove	MBox	$8,934	-	12	-	$745	$3,336,006	-	14
55	-	The Brand New Testament	MBox	$7,051	-	11	-	$641	$75,928	-	4
56	38	The Polar Express (2016 re-issue)	WB	$7,017	-82.3%	18	-	$390	$764,428	-	8
57	54	Shut In	EC	$6,829	+74.7%	15	-3	$455	$6,897,838	-	8
58	-	The Beatles: Eight Days a Week - The Touring Years	Abr.	$6,108	-	3	-	$2,036	$2,919,918	-	16
59	N	Ocean Waves	GK	$4,942	-	1	-	$4,942	$9,089	-	1
60	-	The Love Witch	Osci.	$4,703	-	3	-	$1,568	$160,747	-	8
61	61	Under the Sea 3D	WB	$4,700	+326.9%	3	-1	$1,567	$35,138,593	-	412
62	59	Hubble 3D	WB	$4,195	+158.0%	1	-3	$4,195	$51,773,983	-	355
63	60	Born to Be Wild (IMAX)	WB	$4,115	+218.7%	3	-5	$1,372	$25,136,358	-	300
64	55	Tampopo (2016 re-release)	Jan.	$4,087	+7.3%	2	-1	$2,044	$177,313	-	11
65	58	Harry & Snowman	FR	$3,696	+116.3%	1	-1	$3,696	$553,465	-	14
66	-	Seasons	MBox	$2,642	-	7	-	$377	$109,755	-	6
67	-	Best Worst Thing That Ever Could Have Happened	Abr.	$1,820	-	2	-	$910	$102,233	-	7
68	56	Believe (2016)	Free	$1,448	-32.0%	4	-2	$362	$889,328	-	5
69	68	Harry Benson: Shoot First	Magn.	$977	+177.6%	3	+1	$326	$11,398	-	4
70	64	Mifune: The Last Samurai	Strand	$867	+48.2%	3	+2	$289	$49,438	-	6
71	78	The Eyes of My Mother	Magn.	$652	+219.6%	3	-	$217	$27,002	-	5
72	-	The Fiance	Indic.	$505	-	1	-	$505	$14,120	-	8
73	53	The Lion in Winter (2016 re-release)	Rialto	$375	-92.0%	1	-	$375	$17,024	-	3
74	72	New World Order	Indic.	$346	+38.4%	1	-	$346	$17,345	-	15
75	76	Gridiron Heroes	Indic.	$200	-20.0%	1	-	$200	$23,237	-	22
76	71	Peter and the Farm	Magn.	$188	-38.2%	2	-	$94	$17,870	-	9
77	77	Christine (2016)	Orch.	$175	-28.0%	2	-1	$88	$297,530	-	12
78	-	The Battle of Algiers (2016)	Rialto	$169	-	1	-	$169	$55,271	-	13
79	-	My Annoying Brother	CJ	$68	-	1	-	$68	$51,740	-	2
